date,home_team,away_team,home_score,away_score,season
2022-11-07,North Carolina Tar Heels,UNC Wilmington Seahawks,69,56,2023
2022-11-07,Houston Cougars,Northern Colorado Bears,83,36,2023
2022-11-07,Kentucky Wildcats,Howard Bison,95,63,2023
2022-11-07,Baylor Bears,Mississippi Valley State Delta Devils,117,53,2023
2022-11-07,Kansas Jayhawks,Omaha Mavericks,89,64,2023
2022-11-07,Duke Blue Devils,Jacksonville Dolphins,71,44,2023
2022-11-07,UCLA Bruins,Sacramento State Hornets,76,50,2023
2022-11-07,Creighton Bluejays,St. Thomas-Minnesota Tommies,72,60,2023
2022-11-07,Arkansas Razorbacks,North Dakota State Bison,76,58,2023
2022-11-07,Tennessee Volunteers,Tennessee Tech Golden Eagles,75,43,2023
2022-11-07,Texas Longhorns,UTEP Miners,72,57,2023
2022-11-07,Indiana Hoosiers,Morehead State Eagles,88,53,2023
2022-11-07,TCU Horned Frogs,Arkansas-Pine Bluff Golden Lions,73,72,2023
2022-11-07,Auburn Tigers,George Mason Patriots,70,52,2023
2022-11-07,Villanova Wildcats,La Salle Explorers,81,68,2023
2022-11-07,Arizona Wildcats,Nicholls Colonels,117,75,2023
2022-11-07,Virginia Cavaliers,North Carolina Central Eagles,73,61,2023
2022-11-07,San Diego State Aztecs,Cal State Fullerton Titans,80,57,2023
2022-11-07,Alabama Crimson Tide,Longwood Lancers,75,54,2023
2022-11-07,Michigan Wolverines,Purdue Fort Wayne Mastodons,75,56,2023
2022-11-07,Illinois Fighting Illini,Eastern Illinois Panthers,87,57,2023
2022-11-07,Dayton Flyers,Lindenwood Lions,73,46,2023
2022-11-07,Texas Tech Red Raiders,Northwestern State Demons,73,49,2023
2022-11-08,Immaculata Mighty Macs,UAlbany Great Danes,47,74,2023
2022-11-08,Providence Friars,Rider Broncs,66,65,2023
2022-11-08,Purdue Boilermakers,Milwaukee Panthers,84,53,2023
2022-11-08,Detroit Mercy Titans,Rochester University (MI) Warriors,93,65,2023
2022-11-08,Hartford Hawks,Sacred Heart Pioneers,70,77,2023
2022-11-08,East Carolina Pirates,Mercer Bears,77,75,2023
2022-11-08,Duquesne Dukes,Montana Grizzlies,91,63,2023
2022-11-08,South Carolina Gamecocks,South Carolina State Bulldogs,80,77,2023
2022-11-08,Georgetown Hoyas,Coppin State Eagles,99,89,2023
2022-11-08,San José State Spartans,Georgia Southern Eagles,63,48,2023
2022-11-09,Western Illinois Leathernecks,Rockford Regents,113,56,2023
2022-11-09,Howard Bison,District of Columbia Firebirds,87,74,2023
2022-11-09,Prairie View A&M Panthers,North American Stallions,95,68,2023
2022-11-09,Robert Morris Colonials,Pittsburgh-Greensburg GREENSBURG,84,49,2023
2022-11-09,Wright State Raiders,Davidson Wildcats,97,102,2023
2022-11-09,Winthrop Eagles,Piedmont Lions,78,56,2023
2022-11-09,Marist Red Foxes,American University Eagles,73,69,2023
2022-11-09,James Madison Dukes,Hampton Pirates,106,58,2023
2022-11-09,Youngstown State Penguins,UT Martin Skyhawks,90,72,2023
2022-11-09,Fairleigh Dickinson Knights,Mercy Mavericks,106,66,2023
2022-11-09,Norfolk State Spartans,Cairn University Highlanders,87,59,2023
2022-11-09,South Alabama Jaguars,Mobile Rams,97,59,2023
2022-11-09,Arkansas-Pine Bluff Golden Lions,Champion Christian Tigers,87,55,2023
2022-11-09,Missouri State Bears,Missouri S&T Miners,82,47,2023
2022-11-09,Drake Bulldogs,IU Indianapolis Jaguars,80,48,2023
2022-11-09,Utah Valley Wolverines,Western Colorado Mountaineers,91,64,2023
2022-11-09,LSU Tigers,Kansas City Roos,74,63,2023
2022-11-09,South Dakota Coyotes,Lipscomb Bisons,85,77,2023
2022-11-09,Seton Hall Pirates,Monmouth Hawks,79,52,2023
2022-11-09,Boise State Broncos,South Dakota State Jackrabbits,66,68,2023
2022-11-09,Grand Canyon Lopes,San Diego Christian Hawks,101,50,2023
2022-11-09,UC Davis Aggies,Cal Maritime Keelhaulers,90,67,2023
2022-11-09,Louisville Cardinals,Bellarmine Knights,66,67,2023
2022-11-09,Seattle U Redhawks,Puget Sound Loggers,106,55,2023
2022-11-09,San Diego Toreros,Florida Gulf Coast Eagles,79,73,2023
2022-11-09,Portland Pilots,Florida A&M Rattlers,91,54,2023
2022-11-10,Kansas Jayhawks,North Dakota State Bison,82,59,2023
2022-11-10,Creighton Bluejays,North Dakota Fighting Hawks,96,61,2023
2022-11-10,Indiana Hoosiers,Bethune-Cookman Wildcats,101,49,2023
2022-11-10,Texas Tech Red Raiders,Texas Southern Tigers,78,54,2023
2022-11-11,North Carolina Tar Heels,Charleston Cougars,102,86,2023
2022-11-11,Kentucky Wildcats,Duquesne Dukes,77,52,2023
2022-11-11,Baylor Bears,Norfolk State Spartans,87,70,2023
2022-11-11,Duke Blue Devils,South Carolina Upstate Spartans,84,38,2023
2022-11-11,UCLA Bruins,Long Beach State Beach,93,69,2023
2022-11-11,Arkansas Razorbacks,Fordham Rams,74,48,2023
2022-11-11,TCU Horned Frogs,Lamar Cardinals,77,66,2023
2022-11-11,Auburn Tigers,South Florida Bulls,67,59,2023
2022-11-11,Temple Owls,Villanova Wildcats,68,64,2023
2022-11-11,Virginia Cavaliers,Monmouth Hawks,89,42,2023
2022-11-11,San Diego State Aztecs,BYU Cougars,82,75,2023
2022-11-11,Alabama Crimson Tide,Liberty Flames,95,59,2023
2022-11-11,Oregon Ducks,UC Irvine Anteaters,56,69,2023
2022-11-11,Illinois Fighting Illini,Kansas City Roos,86,48,2023
2022-11-11,Dayton Flyers,SMU Mustangs,74,62,2023
2022-11-12,Georgetown Hoyas,Green Bay Phoenix,92,58,2023
2022-11-12,Tennessee State Tigers,South Carolina State Bulldogs,80,61,2023
2022-11-12,Seton Hall Pirates,Saint Peter's Peacocks,80,44,2023
2022-11-12,Miami (OH) RedHawks,Goshen Maple Leafs,87,44,2023
2022-11-12,Purdue Fort Wayne Mastodons,SIU Edwardsville Cougars,81,76,2023
2022-11-12,Army Black Knights,Stonehill Skyhawks,77,82,2023
2022-11-12,Buffalo Bulls,James Madison Dukes,62,97,2023
2022-11-12,Ohio Bobcats,Cleveland State Vikings,81,70,2023
2022-11-12,Louisville Cardinals,Wright State Raiders,72,73,2023
2022-11-12,Northern Kentucky Norse,Cincinnati Clermont Cougars,89,49,2023
2022-11-12,Indiana State Sycamores,Ball State Cardinals,83,71,2023
2022-11-12,Rutgers Scarlet Knights,UMass Lowell River Hawks,73,65,2023
2022-11-12,Samford Bulldogs,Belhaven Blazers,90,38,2023
2022-11-12,Tulsa Golden Hurricane,Jackson State Tigers,85,79,2023
2022-11-12,UNC Asheville Bulldogs,Brevard Tornados,94,46,2023
2022-11-12,UT Martin Skyhawks,Champion Christian Tigers,124,65,2023
2022-11-12,La Salle Explorers,Wagner Seahawks,77,69,2023
2022-11-12,San José State Spartans,Bethesda Flames,90,68,2023
2022-11-12,Rider Broncs,College of New Jersey Lions,87,50,2023
2022-11-12,Maryland Eastern Shore Hawks,Bryn Athyn Lions,90,43,2023
2022-11-12,Bucknell Bison,Niagara Purple Eagles,68,50,2023
2022-11-12,Wichita State Shockers,Alcorn State Braves,57,66,2023
2022-11-12,Winthrop Eagles,Middle Tennessee Blue Raiders,76,68,2023
2022-11-12,High Point Panthers,Wofford Terriers,91,80,2023
2022-11-12,East Carolina Pirates,Presbyterian Blue Hose,77,57,2023
2022-11-12,Utah Valley Wolverines,Northern Arizona Lumberjacks,73,69,2023
2022-11-12,Rhode Island Rams,Texas State Bobcats,66,70,2023
2022-11-12,Nevada Wolf Pack,Grand Canyon Lopes,59,46,2023
2022-11-12,Southeast Missouri State Redhawks,Lyon Scots,83,46,2023
2022-11-12,New Orleans Privateers,St. Francis (IL) Fighting Saints,65,63,2023
2022-11-12,Lipscomb Bisons,Campbellsville (HB) Pioneers,107,54,2023
2022-11-12,South Dakota Coyotes,Dakota State Trojans,82,64,2023
2022-11-12,UNLV Rebels,Incarnate Word Cardinals,88,63,2023
2022-11-12,LSU Tigers,Arkansas State Red Wolves,61,52,2023
2022-11-12,St. John's Red Storm,Lafayette Leopards,83,68,2023
2022-11-12,Saint Francis Red Flash,Hartford Hawks,77,53,2023
2022-11-12,Milwaukee Panthers,Cardinal Stritch Wolves,112,38,2023
2022-11-12,Western Kentucky Hilltoppers,Kentucky State Thorobreds,127,61,2023
2022-11-12,Marist Red Foxes,Binghamton Bearcats,75,78,2023
2022-11-12,Georgia Southern Eagles,Trinity College of Jacksonville Eagles,53,32,2023
2022-11-12,VCU Rams,Morgan State Bears,69,54,2023
2022-11-12,Canisius Golden Griffins,St. Bonaventure Bonnies,84,80,2023
2022-11-12,Saint Louis Billikens,Evansville Purple Aces,83,65,2023
2022-11-12,Dartmouth Big Green,Massachusetts College of Liberal Arts Mohawks,107,52,2023
2022-11-12,Georgia State Panthers,Georgia Tech Yellow Jackets,57,59,2023
2022-11-12,Siena Saints,UAlbany Great Danes,75,62,2023
2022-11-12,Murray State Racers,Lindsey Wilson Blue Raiders,90,53,2023
2022-11-12,Hampton Pirates,Regent Royals,89,60,2023
2022-11-12,Northwestern State Demons,Illinois State Redbirds,67,69,2023
2022-11-12,UT Rio Grande Valley Vaqueros,Southwestern Adventist Knights,115,33,2023
2022-11-12,Morehead State Eagles,Bellarmine Knights,62,55,2023
2022-11-12,Providence Friars,Northeastern Huskies,89,65,2023
2022-11-12,UT Arlington Mavericks,Southwestern (TX) Pirates,103,61,2023
2022-11-12,Southern Utah Thunderbirds,University of Saint Katherine Saint Katherine,91,48,2023
2022-11-12,Utah Tech Trailblazers,Cal State Northridge Matadors,69,63,2023
2022-11-12,UTEP Miners,New Mexico State Aggies,67,64,2023
2022-11-12,Loyola Marymount Lions,UC Davis Aggies,85,75,2023
2022-11-12,UC San Diego Tritons,Sacramento State Hornets,55,65,2023
2022-11-14,Baylor Bears,Northern Colorado Bears,95,62,2023
2022-11-14,UCLA Bruins,Norfolk State Spartans,86,56,2023
2022-11-14,Creighton Bluejays,Holy Cross Crusaders,94,65,2023
2022-11-14,TCU Horned Frogs,Northwestern State Demons,63,64,2023
2022-11-14,Illinois Fighting Illini,Monmouth Hawks,103,65,2023
2022-11-14,Texas Tech Red Raiders,Louisiana Tech Bulldogs,64,55,2023
2022-11-15,North Carolina Tar Heels,Gardner-Webb Runnin' Bulldogs,72,66,2023
2022-11-15,Auburn Tigers,Winthrop Eagles,89,65,2023
2022-11-15,Stanford Cardinal,San Diego State Aztecs,62,74,2023
2022-11-15,South Alabama Jaguars,Alabama Crimson Tide,55,65,2023
2022-11-15,UNLV Rebels,Dayton Flyers,60,52,2023
2022-11-15,UConn Huskies,Buffalo Bulls,84,64,2023
2022-11-16,Texas Longhorns,Gonzaga Bulldogs,93,74,2023
2022-11-16,Arkansas Razorbacks,South Dakota State Jackrabbits,71,56,2023
2022-11-16,Tennessee Volunteers,Florida Gulf Coast Eagles,81,50,2023
2022-11-17,Kentucky Wildcats,South Carolina State Bulldogs,106,63,2023
2022-11-17,Creighton Bluejays,UC Riverside Highlanders,80,51,2023
2022-11-17,Arizona Wildcats,Utah Tech Trailblazers,104,77,2023
2022-11-18,Kansas Jayhawks,Southern Utah Thunderbirds,82,76,2023
2022-11-18,Duke Blue Devils,Delaware Blue Hens,92,58,2023
2022-11-18,Auburn Tigers,Texas Southern Tigers,72,56,2023
2022-11-18,Alabama Crimson Tide,Jacksonville State Gamecocks,104,62,2023
2022-11-18,UConn Huskies,UNC Wilmington Seahawks,86,50,2023
2022-11-19,Dayton Flyers,Robert Morris Colonials,60,51,2023
2022-11-20,North Carolina Tar Heels,James Madison Dukes,80,64,2023
2022-11-20,Gonzaga Bulldogs,Kentucky Wildcats,88,72,2023
2022-11-20,Oregon Ducks,Houston Cougars,56,66,2023
2022-11-20,Michigan Wolverines,Ohio Bobcats,70,66,2023
2022-11-20,UConn Huskies,Delaware State Hornets,95,60,2023
2022-11-21,Duke Blue Devils,Bellarmine Knights,74,57,2023
2022-11-22,Sacred Heart Pioneers,NJIT Highlanders,75,85,2023
2022-11-22,Cornell Big Red,Canisius Golden Griffins,79,70,2023
2022-11-22,Hartford Hawks,FDU Florham Devils,82,45,2023
2022-11-22,North Carolina A&T Aggies,St. Andrews Knights,109,57,2023
2022-11-22,Arkansas State Red Wolves,UT Martin Skyhawks,70,64,2023
2022-11-22,Notre Dame Fighting Irish,Bowling Green Falcons,82,66,2023
2022-11-22,Troy Trojans,Southern-New Orleans Knights,118,61,2023
2022-11-22,Tennessee Tech Golden Eagles,Truett-McConnell Bears,84,48,2023
2022-11-22,Towson Tigers,Coppin State Eagles,83,67,2023
2022-11-22,UNC Greensboro Spartans,UMBC Retrievers,76,72,2023
2022-11-22,George Washington Revolutionaries,UC San Diego Tritons,70,75,2023
2022-11-22,Fordham Rams,Stonehill Skyhawks,71,60,2023
2022-11-22,Yale Bulldogs,Vermont Catamounts,73,44,2023
2022-11-22,St. Bonaventure Bonnies,Southern Indiana Screaming Eagles,80,66,2023
2022-11-22,Norfolk State Spartans,St. Mary's (MD) Seahawks,91,41,2023
2022-11-22,Rutgers Scarlet Knights,Rider Broncs,76,46,2023
2022-11-22,Morehead State Eagles,Kentucky State Thorobreds,114,49,2023
2022-11-22,Southeast Missouri State Redhawks,William Woods Owls,87,49,2023
2022-11-22,Jacksonville State Gamecocks,Elon Phoenix,78,53,2023
2022-11-22,Incarnate Word Cardinals,Our Lady of the Lake Saints,85,76,2023
2022-11-22,UT Rio Grande Valley Vaqueros,Northern Arizona Lumberjacks,91,79,2023
2022-11-22,North Texas Mean Green,Paul Quinn Tigers,76,46,2023
2022-11-22,Nicholls Colonels,Jarvis Christian Bulldogs,97,52,2023
2022-11-22,Arkansas-Pine Bluff Golden Lions,Crowley's Ridge Pioneers,70,56,2023
2022-11-22,Northern Colorado Bears,Colorado Christian Cougars,69,70,2023
2022-11-22,Maryland Eastern Shore Hawks,Marist Red Foxes,70,59,2023
2022-11-22,North Dakota Fighting Hawks,Wisconsin-Stout Blue Devils,92,61,2023
2022-11-22,UTSA Roadrunners,Prairie View A&M Panthers,82,75,2023
2022-11-22,SMU Mustangs,Louisiana Ragin' Cajuns,72,76,2023
2022-11-22,Lafayette Leopards,Pennsylvania Quakers,68,74,2023
2022-11-22,Pittsburgh Panthers,Fairleigh Dickinson Knights,83,61,2023
2022-11-22,Montana Grizzlies,Montana State-Northern Lights,63,51,2023
2022-11-22,Utah State Aggies,Oral Roberts Golden Eagles,95,85,2023
2022-11-22,UTEP Miners,Alcorn State Braves,73,61,2023
2022-11-22,Arizona State Sun Devils,Grambling Tigers,80,49,2023
2022-11-22,Cal State Fullerton Titans,Westcliff Warriors,78,57,2023
2022-11-22,Pacific Tigers,Mount St. Mary's Mountaineers,65,69,2023
2022-11-23,Baylor Bears,McNeese Cowboys,89,60,2023
2022-11-23,Kentucky Wildcats,North Florida Ospreys,96,56,2023
2022-11-24,New Orleans Privateers,IU Indianapolis Jaguars,87,84,2023
2022-11-25,Virginia Cavaliers,Maryland Eastern Shore Hawks,72,45,2023
2022-11-25,Illinois Fighting Illini,Lindenwood Lions,92,59,2023
2022-11-25,Maryland Terrapins,Coppin State Eagles,95,79,2023
2022-11-26,Houston Cougars,Kent State Golden Flashes,49,44,2023
2022-11-27,Auburn Tigers,Saint Louis Billikens,65,60,2023
2022-11-27,UCLA Bruins,Bellarmine Knights,81,60,2023
2022-11-28,Kansas Jayhawks,Texas Southern Tigers,87,55,2023
2022-11-28,Arkansas Razorbacks,Troy Trojans,74,61,2023
2022-11-29,Houston Cougars,Norfolk State Spartans,100,52,2023
2022-11-29,Kentucky Wildcats,Bellarmine Knights,60,41,2023
2022-11-29,San Diego State Aztecs,UC Irvine Anteaters,72,69,2023
2022-11-30,Tennessee Volunteers,McNeese Cowboys,76,40,2023
2022-11-30,Iowa State Cyclones,North Dakota Fighting Hawks,63,44,2023
2022-12-01,Utah Utes,Arizona Wildcats,81,66,2023
2022-12-01,Stanford Cardinal,UCLA Bruins,66,80,2023
2022-12-02,Auburn Tigers,Colgate Raiders,93,66,2023
2022-12-02,Maryland Terrapins,Illinois Fighting Illini,71,66,2023
2022-12-02,San Diego State Aztecs,Occidental Tigers,95,57,2023
2022-12-03,Virginia Cavaliers,Florida State Seminoles,62,57,2023
2022-12-03,Rutgers Scarlet Knights,Indiana Hoosiers,63,48,2023
2022-12-03,Arkansas Razorbacks,San José State Spartans,99,58,2023
2022-12-03,Alabama Crimson Tide,South Dakota State Jackrabbits,78,65,2023
2022-12-03,Duke Blue Devils,Boston College Eagles,75,59,2023
2022-12-03,Ohio State Buckeyes,Saint Francis Red Flash,96,59,2023
2022-12-04,Arizona Wildcats,California Golden Bears,81,68,2023
2022-12-04,Purdue Boilermakers,Minnesota Golden Gophers,89,70,2023
2022-12-04,Creighton Bluejays,Nebraska Cornhuskers,53,63,2023
2022-12-04,Tennessee Volunteers,Alcorn State Braves,94,40,2023
2022-12-04,Virginia Tech Hokies,North Carolina Tar Heels,80,72,2023
2022-12-04,Michigan State Spartans,Northwestern Wildcats,63,70,2023
2022-12-04,UCLA Bruins,Oregon Ducks,65,56,2023
2022-12-05,Gonzaga Bulldogs,Kent State Golden Flashes,73,66,2023
2022-12-05,San Diego State Aztecs,Troy Trojans,60,55,2023
2022-12-06,Houston Cougars,North Florida Ospreys,76,42,2023
2022-12-06,Virginia Cavaliers,James Madison Dukes,55,50,2023
2022-12-06,Arkansas Razorbacks,UNC Greensboro Spartans,65,58,2023
2022-12-06,Baylor Bears,Tarleton State Texans,80,57,2023
2022-12-06,Wisconsin Badgers,Maryland Terrapins,64,59,2023
2022-12-06,TCU Horned Frogs,Jackson State Tigers,78,51,2023
2022-12-07,Purdue Boilermakers,Hofstra Pride,85,66,2023
2022-12-07,Florida Gators,UConn Huskies,54,75,2023
2022-12-07,Tennessee Volunteers,Eastern Kentucky Colonels,84,49,2023
2022-12-07,Indiana Hoosiers,Nebraska Cornhuskers,81,65,2023
2022-12-08,Iowa Hawkeyes,Iowa State Cyclones,75,56,2023
2022-12-08,Ohio State Buckeyes,Rutgers Scarlet Knights,67,66,2023
2022-12-09,Gonzaga Bulldogs,Washington Huskies,77,60,2023
2022-12-10,Houston Cougars,Alabama Crimson Tide,65,71,2023
2022-12-10,Nebraska Cornhuskers,Purdue Boilermakers,62,65,2023
2022-12-10,UConn Huskies,Long Island University Sharks,114,61,2023
2022-12-10,Missouri Tigers,Kansas Jayhawks,67,95,2023
2022-12-10,Duke Blue Devils,Maryland Eastern Shore Hawks,82,55,2023
2022-12-10,Kentucky Wildcats,Yale Bulldogs,69,59,2023
2022-12-10,Illinois Fighting Illini,Penn State Nittany Lions,59,74,2023
2022-12-10,UCLA Bruins,Denver Pioneers,87,64,2023
2022-12-11,Iowa State Cyclones,McNeese Cowboys,77,40,2023
2022-12-11,Minnesota Golden Gophers,Mississippi State Bulldogs,51,69,2023
2022-12-12,Texas Longhorns,Rice Owls,87,81,2023
2022-12-12,Gonzaga Bulldogs,Northern Illinois Huskies,88,67,2023
2022-12-13,Alabama Crimson Tide,Memphis Tigers,91,88,2023
2022-12-13,Houston Cougars,North Carolina A&T Aggies,74,46,2023
2022-12-13,Arizona Wildcats,Texas A&M-Corpus Christi Islanders,99,61,2023
2022-12-14,Maryland Terrapins,UCLA Bruins,60,87,2023
2022-12-14,Auburn Tigers,Georgia State Panthers,72,64,2023
2022-12-15,Wisconsin Badgers,Lehigh Mountain Hawks,78,56,2023
2022-12-16,Texas A&M-Corpus Christi Islanders,Schreiner Mountaineers,104,69,2023
2022-12-16,Incarnate Word Cardinals,Bethune-Cookman Wildcats,77,65,2023
2022-12-16,Georgetown Hoyas,Xavier Musketeers,89,102,2023
2022-12-16,Manhattan Jaspers,Central Connecticut Blue Devils,67,78,2023
2022-12-16,Princeton Tigers,Delaware Blue Hens,69,76,2023
2022-12-16,South Florida Bulls,Dartmouth Big Green,59,55,2023
2022-12-16,St. Bonaventure Bonnies,Florida Gulf Coast Eagles,58,71,2023
2022-12-16,Murray State Racers,Austin Peay Governors,68,60,2023
2022-12-16,Youngstown State Penguins,Southern Jaguars,85,81,2023
2022-12-16,Tulsa Golden Hurricane,Mississippi Valley State Delta Devils,66,51,2023
2022-12-16,Southern Illinois Salukis,Chicago State Cougars,63,52,2023
2022-12-16,Oral Roberts Golden Eagles,Missouri State Bears,80,77,2023
2022-12-16,Utah Valley Wolverines,Antelope Valley ANTELOPE VALLEY,80,54,2023
2022-12-16,Stanford Cardinal,Green Bay Phoenix,85,40,2023
2022-12-16,Marquette Golden Eagles,Creighton Bluejays,69,58,2023
2022-12-16,Western Illinois Leathernecks,Eureka Red Devils,79,50,2023
2022-12-16,Idaho Vandals,Northwest Indian RedHawks,125,51,2023
2022-12-16,Cal Poly Mustangs,Weber State Wildcats,45,74,2023
2022-12-17,Virginia Cavaliers,Houston Cougars,61,69,2023
2022-12-17,Butler Bulldogs,UConn Huskies,46,68,2023
2022-12-17,Arizona Wildcats,Tennessee Volunteers,75,70,2023
2022-12-17,Kansas Jayhawks,Indiana Hoosiers,84,62,2023
2022-12-17,Arkansas Razorbacks,Bradley Braves,76,57,2023
2022-12-17,Mississippi State Bulldogs,Nicholls Colonels,68,66,2023
2022-12-17,Illinois Fighting Illini,Alabama A&M Bulldogs,68,47,2023
2022-12-17,Virginia Tech Hokies,Grambling Tigers,74,48,2023
2022-12-17,Miami Hurricanes,Saint Francis Red Flash,91,76,2023
2022-12-18,USC Trojans,Auburn Tigers,74,71,2023
2022-12-18,TCU Horned Frogs,Mississippi Valley State Delta Devils,88,43,2023
